DATE,YEAR,MONTH,DAY,HOURS,MINS,MSAveryC01,MSUrisC01,MSAveryC02,MSButlerC01,MSKentC01,MSLehmanC01,MSNWCBC02,MSSociC01
2014-09-06T10:45:00,2014,9,6,10,45,0,13,0,47,0,12,0,0
2014-09-06T11:00:00,2014,9,6,11,0,0,9,9,63,0,10,17,2
2014-09-06T11:15:00,2014,9,6,11,15,0,10,12,69,0,6,33,1
2014-09-06T11:30:00,2014,9,6,11,30,0,11,10,73,0,7,19,1
2014-09-06T11:45:00,2014,9,6,11,45,0,6,10,78,0,7,13,3
2014-09-06T12:00:00,2014,9,6,12,0,0,7,10,93,4,11,16,2
2014-09-06T12:15:00,2014,9,6,12,15,1,12,8,94,7,8,12,2
2014-09-06T12:30:00,2014,9,6,12,30,0,23,15,89,3,13,23,3
2014-09-06T12:45:00,2014,9,6,12,45,0,22,7,90,4,5,17,4
2014-09-06T13:00:00,2014,9,6,13,0,0,21,11,126,2,7,15,2
2014-09-06T13:15:00,2014,9,6,13,15,0,20,11,112,7,8,20,2
2014-09-06T13:30:00,2014,9,6,13,30,0,20,9,119,5,13,24,1
2014-09-06T13:45:00,2014,9,6,13,45,0,21,15,125,7,10,27,3
2014-09-06T14:00:00,2014,9,6,14,0,0,27,10,138,15,15,21,5
2014-09-06T14:15:00,2014,9,6,14,15,0,19,20,145,11,16,24,4
2014-09-06T14:30:00,2014,9,6,14,30,0,27,17,145,8,15,26,7
2014-09-06T14:45:00,2014,9,6,14,45,0,21,12,135,4,24,29,3
2014-09-06T15:00:00,2014,9,6,15,0,0,19,22,110,6,27,31,1
2014-09-06T15:15:00,2014,9,6,15,15,0,22,21,113,12,19,24,5
2014-09-06T15:30:00,2014,9,6,15,30,0,23,15,97,5,22,27,8
2014-09-06T15:45:00,2014,9,6,15,45,0,27,16,95,5,13,31,5
2014-09-06T16:00:00,2014,9,6,16,0,0,38,16,85,9,12,18,5
2014-09-06T16:15:00,2014,9,6,16,15,0,22,14,95,6,7,22,2
2014-09-06T16:30:00,2014,9,6,16,30,0,19,21,93,2,12,11,5
2014-09-06T16:45:00,2014,9,6,16,45,0,20,12,70,4,11,14,2
2014-09-06T17:00:00,2014,9,6,17,0,0,25,14,70,5,9,18,5
2014-09-06T17:15:00,2014,9,6,17,15,0,27,17,67,3,7,14,2
2014-09-06T17:30:00,2014,9,6,17,30,0,16,14,61,5,6,9,1
2014-09-06T17:45:00,2014,9,6,17,45,0,17,7,70,4,9,22,2
2014-09-06T18:00:00,2014,9,6,18,0,0,22,8,62,3,3,17,4
2014-09-06T18:15:00,2014,9,6,18,15,0,19,11,56,4,0,12,0
2014-09-06T18:30:00,2014,9,6,18,30,0,16,8,51,1,0,11,0
2014-09-06T18:45:00,2014,9,6,18,45,0,10,3,66,4,0,10,0
2014-09-06T19:00:00,2014,9,6,19,0,0,16,1,78,0,0,13,0
2014-09-06T19:15:00,2014,9,6,19,15,0,9,0,63,0,0,16,0
2014-09-06T19:30:00,2014,9,6,19,30,0,8,0,58,0,0,9,0
2014-09-06T19:45:00,2014,9,6,19,45,0,8,0,61,0,0,9,0
2014-09-06T20:00:00,2014,9,6,20,0,0,14,0,54,0,0,10,0
2014-09-06T20:15:00,2014,9,6,20,15,0,8,0,62,0,0,6,0
2014-09-06T20:30:00,2014,9,6,20,30,0,5,0,58,0,0,8,0
2014-09-06T20:45:00,2014,9,6,20,45,0,8,0,45,0,0,7,0
2014-09-06T21:00:00,2014,9,6,21,0,0,2,0,52,0,0,10,0
2014-09-06T21:15:00,2014,9,6,21,15,0,0,0,47,0,0,5,0
2014-09-06T21:30:00,2014,9,6,21,30,0,0,0,42,0,0,4,0
2014-09-06T21:45:00,2014,9,6,21,45,0,0,0,42,0,0,4,0
2014-09-06T22:00:00,2014,9,6,22,0,0,0,0,32,0,0,2,0
2014-09-06T22:15:00,2014,9,6,22,15,0,0,0,33,0,0,0,0
2014-09-06T22:30:00,2014,9,6,22,30,0,0,0,27,0,0,3,0
2014-09-06T22:45:00,2014,9,6,22,45,0,0,0,38,0,0,1,0
2014-09-06T23:00:00,2014,9,6,23,0,0,0,0,22,0,0,1,0
2014-09-06T23:15:00,2014,9,6,23,15,0,0,0,17,0,0,0,0
2014-09-06T23:30:00,2014,9,6,23,30,0,0,0,20,0,0,0,0
2014-09-06T23:45:00,2014,9,6,23,45,0,0,0,4,0,0,0,0
2014-09-07T00:00:00,2014,9,7,0,0,0,0,0,5,0,0,0,0
2014-09-07T00:15:00,2014,9,7,0,15,0,0,0,13,0,0,0,0
2014-09-07T00:30:00,2014,9,7,0,30,0,0,0,8,0,0,0,0
2014-09-07T00:45:00,2014,9,7,0,45,0,0,0,5,0,0,0,0
2014-09-07T01:00:00,2014,9,7,1,0,0,0,0,3,0,0,0,0
2014-09-07T01:15:00,2014,9,7,1,15,0,0,0,6,0,0,0,0
2014-09-07T01:30:00,2014,9,7,1,30,0,0,0,3,0,0,0,0
2014-09-07T01:45:00,2014,9,7,1,45,0,0,0,2,0,0,0,0
2014-09-07T02:00:00,2014,9,7,2,0,0,0,0,8,0,0,0,0
2014-09-07T02:15:00,2014,9,7,2,15,0,0,0,3,0,0,0,0
2014-09-07T02:30:00,2014,9,7,2,30,0,0,0,2,0,0,0,0
2014-09-07T02:45:00,2014,9,7,2,45,0,0,0,2,0,0,0,0
2014-09-07T03:00:00,2014,9,7,3,0,0,0,0,2,0,0,0,0
2014-09-07T03:15:00,2014,9,7,3,15,0,0,0,2,0,0,0,0
2014-09-07T03:30:00,2014,9,7,3,30,0,0,0,2,0,0,0,0
2014-09-07T04:00:00,2014,9,7,4,0,0,0,0,3,0,0,0,0
2014-09-07T04:15:00,2014,9,7,4,15,0,0,0,1,0,0,0,0
2014-09-07T04:45:00,2014,9,7,4,45,0,0,0,1,0,0,0,0
2014-09-07T05:30:00,2014,9,7,5,30,0,0,0,1,0,0,0,0
2014-09-07T06:00:00,2014,9,7,6,0,0,0,0,1,0,0,0,0
2014-09-07T06:15:00,2014,9,7,6,15,0,0,0,1,0,0,0,0
2014-09-07T07:00:00,2014,9,7,7,0,0,0,0,1,0,0,0,0
2014-09-07T07:15:00,2014,9,7,7,15,0,0,0,2,0,0,0,0
2014-09-07T07:30:00,2014,9,7,7,30,0,0,0,1,0,0,0,0
2014-09-07T07:45:00,2014,9,7,7,45,0,0,0,2,0,0,0,0
2014-09-07T08:00:00,2014,9,7,8,0,0,0,0,7,0,0,0,0
2014-09-07T08:15:00,2014,9,7,8,15,0,0,0,8,0,0,0,0
2014-09-07T08:30:00,2014,9,7,8,30,0,0,0,13,0,0,0,0
2014-09-07T08:45:00,2014,9,7,8,45,0,0,0,11,0,0,0,0
2014-09-07T09:00:00,2014,9,7,9,0,0,0,0,13,0,0,0,0
2014-09-07T09:15:00,2014,9,7,9,15,0,0,0,31,0,0,0,0
2014-09-07T09:30:00,2014,9,7,9,30,0,0,0,25,0,0,0,0
2014-09-07T09:45:00,2014,9,7,9,45,0,0,0,49,0,0,0,0
2014-09-07T10:00:00,2014,9,7,10,0,0,8,0,45,0,0,0,0
2014-09-07T10:15:00,2014,9,7,10,15,0,21,1,55,0,0,0,0
2014-09-07T10:30:00,2014,9,7,10,30,0,11,0,53,0,0,0,0
2014-09-07T10:45:00,2014,9,7,10,45,0,8,0,64,0,1,0,0
2014-09-07T11:00:00,2014,9,7,11,0,0,13,0,71,0,0,13,0
2014-09-07T11:15:00,2014,9,7,11,15,0,18,0,58,0,21,16,0
2014-09-07T11:30:00,2014,9,7,11,30,0,21,0,75,0,8,22,0
2014-09-07T11:45:00,2014,9,7,11,45,0,12,0,91,0,9,12,0
2014-09-07T12:00:00,2014,9,7,12,0,0,19,17,96,0,15,20,0
2014-09-07T12:15:00,2014,9,7,12,15,0,22,27,90,4,9,29,1
2014-09-07T12:30:00,2014,9,7,12,30,0,9,14,115,3,10,14,3
2014-09-07T12:45:00,2014,9,7,12,45,0,24,17,108,4,11,28,0
2014-09-07T13:00:00,2014,9,7,13,0,0,23,16,142,3,10,34,0
2014-09-07T13:15:00,2014,9,7,13,15,0,25,10,118,10,17,30,4
2014-09-07T13:30:00,2014,9,7,13,30,1,20,14,123,5,13,25,2
2014-09-07T13:45:00,2014,9,7,13,45,0,33,22,148,11,15,32,5
2014-09-07T14:00:00,2014,9,7,14,0,0,40,15,116,8,27,38,7
2014-09-07T14:15:00,2014,9,7,14,15,0,35,26,146,8,32,33,2
2014-09-07T14:30:00,2014,9,7,14,30,0,35,17,143,8,18,24,8
2014-09-07T14:45:00,2014,9,7,14,45,0,30,17,130,11,19,34,3
2014-09-07T15:00:00,2014,9,7,15,0,0,29,18,120,14,27,39,8
2014-09-07T15:15:00,2014,9,7,15,15,0,36,22,117,10,36,36,4
2014-09-07T15:30:00,2014,9,7,15,30,0,41,15,120,13,25,15,7
2014-09-07T15:45:00,2014,9,7,15,45,0,34,19,102,6,16,24,7
2014-09-07T16:00:00,2014,9,7,16,0,0,35,19,107,8,17,23,4
2014-09-07T16:15:00,2014,9,7,16,15,1,39,18,128,12,20,25,5
2014-09-07T16:30:00,2014,9,7,16,30,0,31,12,108,18,16,27,5
2014-09-07T16:45:00,2014,9,7,16,45,0,36,15,91,8,17,24,4
2014-09-07T17:00:00,2014,9,7,17,0,0,24,11,106,9,15,16,4
2014-09-07T17:15:00,2014,9,7,17,15,0,37,7,104,6,29,23,2
2014-09-07T17:30:00,2014,9,7,17,30,0,37,15,89,8,8,13,4
2014-09-07T17:45:00,2014,9,7,17,45,0,25,11,63,6,15,20,0
2014-09-07T18:00:00,2014,9,7,18,0,0,26,17,83,7,13,19,4
2014-09-07T18:15:00,2014,9,7,18,15,0,34,11,89,6,9,17,2
2014-09-07T18:30:00,2014,9,7,18,30,0,20,8,71,9,10,13,3
2014-09-07T18:45:00,2014,9,7,18,45,0,20,17,81,6,10,7,6
2014-09-07T19:00:00,2014,9,7,19,0,0,18,8,87,6,14,18,2
2014-09-07T19:15:00,2014,9,7,19,15,0,31,2,88,8,12,14,2
2014-09-07T19:30:00,2014,9,7,19,30,0,24,8,105,3,12,9,2
2014-09-07T19:45:00,2014,9,7,19,45,0,28,7,86,2,6,15,1
2014-09-07T20:00:00,2014,9,7,20,0,0,27,2,105,3,12,6,1
2014-09-07T20:15:00,2014,9,7,20,15,0,19,0,130,3,4,18,0
2014-09-07T20:30:00,2014,9,7,20,30,0,18,0,90,3,4,11,0
2014-09-07T20:45:00,2014,9,7,20,45,0,13,0,81,6,6,8,0
2014-09-07T21:00:00,2014,9,7,21,0,0,13,0,102,6,5,4,0
2014-09-07T21:15:00,2014,9,7,21,15,0,7,0,103,1,9,4,0
2014-09-07T21:30:00,2014,9,7,21,30,0,17,0,79,4,9,7,0
2014-09-07T21:45:00,2014,9,7,21,45,0,11,0,70,3,6,5,0
2014-09-07T22:00:00,2014,9,7,22,0,0,5,0,74,2,7,2,0
2014-09-07T22:15:00,2014,9,7,22,15,0,2,0,80,0,6,2,0
2014-09-07T22:30:00,2014,9,7,22,30,0,2,0,59,0,1,0,0
2014-09-07T22:45:00,2014,9,7,22,45,0,4,0,40,0,2,0,0
2014-09-07T23:00:00,2014,9,7,23,0,0,0,0,45,0,0,0,0
2014-09-07T23:15:00,2014,9,7,23,15,0,0,0,21,0,0,0,0
2014-09-07T23:30:00,2014,9,7,23,30,0,0,0,22,0,0,0,0
2014-09-07T23:45:00,2014,9,7,23,45,0,0,0,29,0,0,0,0
2014-09-08T00:00:00,2014,9,8,0,0,0,0,0,16,0,0,0,0
2014-09-08T00:15:00,2014,9,8,0,15,0,0,0,20,0,0,0,0
2014-09-08T00:30:00,2014,9,8,0,30,0,0,0,16,0,0,0,0
2014-09-08T00:45:00,2014,9,8,0,45,0,0,0,9,0,0,0,0
2014-09-08T01:00:00,2014,9,8,1,0,0,0,0,18,0,0,0,0
2014-09-08T01:15:00,2014,9,8,1,15,0,0,0,6,0,0,0,0
2014-09-08T01:30:00,2014,9,8,1,30,0,0,0,7,0,0,0,0
2014-09-08T01:45:00,2014,9,8,1,45,0,0,0,6,0,0,0,0
2014-09-08T02:00:00,2014,9,8,2,0,0,0,0,7,0,0,0,0
2014-09-08T02:15:00,2014,9,8,2,15,0,0,0,1,0,0,0,0
2014-09-08T02:30:00,2014,9,8,2,30,0,0,0,1,0,0,0,0
2014-09-08T02:45:00,2014,9,8,2,45,0,0,0,1,0,0,0,0
2014-09-08T03:15:00,2014,9,8,3,15,0,0,0,1,0,0,0,0
2014-09-08T03:30:00,2014,9,8,3,30,0,0,0,3,0,0,0,0
2014-09-08T04:00:00,2014,9,8,4,0,0,0,0,1,0,0,0,0
2014-09-08T04:15:00,2014,9,8,4,15,0,0,0,1,0,0,0,0
2014-09-08T04:30:00,2014,9,8,4,30,0,0,0,1,0,0,0,0
2014-09-08T04:45:00,2014,9,8,4,45,0,0,0,0,0,0,1,0
2014-09-08T05:00:00,2014,9,8,5,0,0,0,0,1,0,0,0,0
2014-09-08T05:30:00,2014,9,8,5,30,0,0,0,1,0,0,0,0
2014-09-08T05:45:00,2014,9,8,5,45,0,0,0,4,0,0,0,0
2014-09-08T06:00:00,2014,9,8,6,0,0,0,0,3,0,0,0,0
2014-09-08T06:15:00,2014,9,8,6,15,0,0,0,3,0,0,0,0
2014-09-08T06:30:00,2014,9,8,6,30,0,0,0,4,0,0,0,0
2014-09-08T06:45:00,2014,9,8,6,45,0,0,0,4,0,0,0,0
2014-09-08T07:00:00,2014,9,8,7,0,0,0,0,8,0,0,0,0
2014-09-08T07:15:00,2014,9,8,7,15,0,0,0,9,0,0,0,0
2014-09-08T07:30:00,2014,9,8,7,30,0,0,0,14,0,0,0,0
2014-09-08T07:45:00,2014,9,8,7,45,0,0,0,17,0,0,0,0
2014-09-08T08:00:00,2014,9,8,8,0,0,0,0,33,0,0,0,0
2014-09-08T08:15:00,2014,9,8,8,15,0,10,0,36,0,0,0,0
2014-09-08T08:30:00,2014,9,8,8,30,0,23,2,78,0,0,1,0
2014-09-08T08:45:00,2014,9,8,8,45,1,28,0,74,0,0,0,0
2014-09-08T09:00:00,2014,9,8,9,0,0,31,6,109,7,19,19,0
2014-09-08T09:15:00,2014,9,8,9,15,1,32,17,120,12,28,23,0
2014-09-08T09:30:00,2014,9,8,9,30,2,39,16,94,12,15,21,0
2014-09-08T09:45:00,2014,9,8,9,45,0,33,21,114,8,13,30,0
2014-09-08T10:00:00,2014,9,8,10,0,1,57,13,139,19,28,45,4
2014-09-08T10:15:00,2014,9,8,10,15,1,45,24,184,13,40,54,3
2014-09-08T10:30:00,2014,9,8,10,30,0,49,23,112,12,33,40,3
2014-09-08T10:45:00,2014,9,8,10,45,3,139,20,108,14,26,38,4
2014-09-08T11:00:00,2014,9,8,11,0,0,56,31,137,17,62,33,1
2014-09-08T11:15:00,2014,9,8,11,15,0,58,16,111,14,46,28,1
2014-09-08T11:30:00,2014,9,8,11,30,0,61,25,132,15,30,49,4
2014-09-08T11:45:00,2014,9,8,11,45,0,66,28,181,29,26,68,5
2014-09-08T12:00:00,2014,9,8,12,0,3,64,28,123,25,25,29,2
2014-09-08T12:15:00,2014,9,8,12,15,0,68,17,149,12,34,28,5
2014-09-08T12:30:00,2014,9,8,12,30,1,179,20,149,16,41,39,6
2014-09-08T12:45:00,2014,9,8,12,45,0,199,24,107,19,46,53,9
2014-09-08T13:00:00,2014,9,8,13,0,1,120,31,198,20,52,35,9
2014-09-08T13:15:00,2014,9,8,13,15,1,107,39,211,21,64,76,10
2014-09-08T13:30:00,2014,9,8,13,30,0,103,23,180,14,39,46,6
2014-09-08T13:45:00,2014,9,8,13,45,1,96,40,172,20,53,41,4
2014-09-08T14:00:00,2014,9,8,14,0,1,113,40,195,31,38,48,8
2014-09-08T14:15:00,2014,9,8,14,15,0,123,31,141,20,67,54,10
2014-09-08T14:30:00,2014,9,8,14,30,0,87,27,167,27,49,80,10
2014-09-08T14:45:00,2014,9,8,14,45,0,87,30,206,17,44,56,10
2014-09-08T15:00:00,2014,9,8,15,0,0,82,25,136,19,49,49,14
2014-09-08T15:15:00,2014,9,8,15,15,2,59,31,136,25,43,39,23
2014-09-08T15:30:00,2014,9,8,15,30,0,69,28,133,16,35,47,18
2014-09-08T15:45:00,2014,9,8,15,45,1,63,29,144,13,40,46,28
2014-09-08T16:00:00,2014,9,8,16,0,1,137,34,155,28,60,51,12
2014-09-08T16:15:00,2014,9,8,16,15,1,109,25,232,32,71,64,13
2014-09-08T16:30:00,2014,9,8,16,30,0,68,18,150,16,43,56,14
2014-09-08T16:45:00,2014,9,8,16,45,1,51,21,131,18,35,25,3
2014-09-08T17:00:00,2014,9,8,17,0,0,50,23,101,13,24,38,14
2014-09-08T17:15:00,2014,9,8,17,15,0,68,15,114,7,34,33,10
2014-09-08T17:30:00,2014,9,8,17,30,0,56,17,112,18,32,31,6
2014-09-08T17:45:00,2014,9,8,17,45,0,105,22,161,8,34,35,7
2014-09-08T18:00:00,2014,9,8,18,0,0,64,20,104,9,16,18,7
2014-09-08T18:15:00,2014,9,8,18,15,0,43,14,147,11,32,22,4
2014-09-08T18:30:00,2014,9,8,18,30,0,58,28,92,2,26,19,3
2014-09-08T18:45:00,2014,9,8,18,45,1,51,11,97,5,17,26,2
2014-09-08T19:00:00,2014,9,8,19,0,0,41,12,116,2,16,20,3
2014-09-08T19:15:00,2014,9,8,19,15,0,65,12,130,8,19,38,8
2014-09-08T19:30:00,2014,9,8,19,30,0,66,14,121,8,33,23,3
2014-09-08T19:45:00,2014,9,8,19,45,0,47,10,152,9,29,24,2
2014-09-08T20:00:00,2014,9,8,20,0,0,42,17,133,7,22,33,1
2014-09-08T20:15:00,2014,9,8,20,15,0,32,11,157,8,26,27,0
2014-09-08T20:30:00,2014,9,8,20,30,0,36,7,146,8,20,23,0
2014-09-08T20:45:00,2014,9,8,20,45,0,34,13,132,3,15,23,0
2014-09-08T21:00:00,2014,9,8,21,0,0,21,12,110,4,10,24,0
2014-09-08T21:15:00,2014,9,8,21,15,0,22,3,115,8,17,9,0
2014-09-08T21:30:00,2014,9,8,21,30,0,14,6,99,2,12,8,0
2014-09-08T21:45:00,2014,9,8,21,45,0,18,1,118,1,11,13,0
2014-09-08T22:00:00,2014,9,8,22,0,0,9,3,117,5,14,8,0
2014-09-08T22:15:00,2014,9,8,22,15,0,6,2,85,2,10,8,0
2014-09-08T22:30:00,2014,9,8,22,30,0,6,6,74,4,10,6,0
2014-09-08T22:45:00,2014,9,8,22,45,0,10,0,89,0,8,3,0
2014-09-08T23:00:00,2014,9,8,23,0,0,5,0,51,4,5,1,0
2014-09-08T23:15:00,2014,9,8,23,15,1,8,0,52,0,2,0,0
2014-09-08T23:30:00,2014,9,8,23,30,0,1,0,44,0,7,0,0
2014-09-08T23:45:00,2014,9,8,23,45,0,7,0,27,0,1,0,0
2014-09-09T00:00:00,2014,9,9,0,0,0,0,0,16,0,0,0,0
2014-09-09T00:15:00,2014,9,9,0,15,0,0,0,26,0,0,0,0
2014-09-09T00:30:00,2014,9,9,0,30,0,0,0,16,0,0,0,0
2014-09-09T00:45:00,2014,9,9,0,45,0,0,0,14,0,0,0,0
2014-09-09T01:00:00,2014,9,9,1,0,0,0,0,14,0,0,0,0
2014-09-09T01:15:00,2014,9,9,1,15,0,0,0,12,0,0,0,0
2014-09-09T01:30:00,2014,9,9,1,30,0,0,0,4,0,0,0,0
2014-09-09T01:45:00,2014,9,9,1,45,0,0,0,6,0,0,0,0
2014-09-09T02:00:00,2014,9,9,2,0,0,0,0,5,0,0,0,0
2014-09-09T02:15:00,2014,9,9,2,15,0,0,0,3,0,0,0,0
2014-09-09T02:30:00,2014,9,9,2,30,0,0,0,1,0,0,0,0
2014-09-09T03:00:00,2014,9,9,3,0,0,0,0,3,0,0,0,0
2014-09-09T03:15:00,2014,9,9,3,15,0,0,0,2,0,0,1,0
2014-09-09T04:00:00,2014,9,9,4,0,0,0,0,1,0,0,0,0
2014-09-09T04:15:00,2014,9,9,4,15,0,0,0,2,0,0,0,0
2014-09-09T04:30:00,2014,9,9,4,30,0,0,0,4,0,0,0,0
2014-09-09T04:45:00,2014,9,9,4,45,0,0,0,2,0,0,0,0
2014-09-09T05:30:00,2014,9,9,5,30,0,0,0,1,0,0,0,0
2014-09-09T05:45:00,2014,9,9,5,45,0,0,0,5,0,0,0,0
2014-09-09T06:00:00,2014,9,9,6,0,0,0,0,6,0,0,0,0
2014-09-09T06:15:00,2014,9,9,6,15,0,0,0,5,0,0,0,0
2014-09-09T06:30:00,2014,9,9,6,30,0,0,0,3,0,0,0,0
2014-09-09T06:45:00,2014,9,9,6,45,0,0,0,5,0,0,0,0
2014-09-09T07:00:00,2014,9,9,7,0,0,0,0,9,0,0,0,0
2014-09-09T07:15:00,2014,9,9,7,15,0,0,0,12,0,0,0,0
2014-09-09T07:30:00,2014,9,9,7,30,0,0,0,12,0,0,0,0
2014-09-09T07:45:00,2014,9,9,7,45,0,0,0,18,0,0,0,0
2014-09-09T08:00:00,2014,9,9,8,0,0,1,0,27,0,0,0,0
2014-09-09T08:15:00,2014,9,9,8,15,0,13,0,49,0,0,0,0
2014-09-09T08:30:00,2014,9,9,8,30,0,12,1,70,0,0,0,0
2014-09-09T08:45:00,2014,9,9,8,45,0,22,0,61,0,0,0,0
2014-09-09T09:00:00,2014,9,9,9,0,1,26,12,104,2,0,8,0
2014-09-09T09:15:00,2014,9,9,9,15,2,33,22,91,8,38,26,0
2014-09-09T09:30:00,2014,9,9,9,30,0,36,13,102,13,19,29,0
2014-09-09T09:45:00,2014,9,9,9,45,0,39,17,123,5,17,32,0
2014-09-09T10:00:00,2014,9,9,10,0,1,40,18,107,7,25,29,5
2014-09-09T10:15:00,2014,9,9,10,15,1,62,21,181,15,44,47,16
2014-09-09T10:30:00,2014,9,9,10,30,3,50,21,128,11,48,33,7
2014-09-09T10:45:00,2014,9,9,10,45,0,94,24,101,10,36,28,3
2014-09-09T11:00:00,2014,9,9,11,0,0,69,19,138,17,52,36,17
2014-09-09T11:15:00,2014,9,9,11,15,0,64,25,126,20,33,32,21
2014-09-09T11:30:00,2014,9,9,11,30,2,56,28,168,22,26,67,12
2014-09-09T11:45:00,2014,9,9,11,45,1,75,37,201,16,44,51,9
2014-09-09T12:00:00,2014,9,9,12,0,1,74,24,109,17,23,44,15
2014-09-09T12:15:00,2014,9,9,12,15,1,78,18,128,13,31,39,5
2014-09-09T12:30:00,2014,9,9,12,30,0,88,27,132,20,19,47,10
2014-09-09T12:45:00,2014,9,9,12,45,1,90,15,150,16,43,35,11
2014-09-09T13:00:00,2014,9,9,13,0,2,80,26,192,33,51,44,15
2014-09-09T13:15:00,2014,9,9,13,15,2,117,44,219,26,51,65,22
2014-09-09T13:30:00,2014,9,9,13,30,0,145,33,171,33,60,42,17
2014-09-09T13:45:00,2014,9,9,13,45,1,171,31,152,16,52,45,19
2014-09-09T14:00:00,2014,9,9,14,0,0,159,26,194,23,60,50,13
2014-09-09T14:15:00,2014,9,9,14,15,0,138,17,171,29,59,59,9
2014-09-09T14:30:00,2014,9,9,14,30,1,100,32,171,23,44,38,11
2014-09-09T14:45:00,2014,9,9,14,45,2,89,35,226,23,54,90,11
2014-09-09T15:00:00,2014,9,9,15,0,0,66,29,185,22,43,62,22
2014-09-09T15:15:00,2014,9,9,15,15,2,76,28,179,29,40,48,21
2014-09-09T15:30:00,2014,9,9,15,30,0,81,22,133,22,33,50,13
2014-09-09T15:45:00,2014,9,9,15,45,0,80,20,129,19,45,42,9
2014-09-09T16:00:00,2014,9,9,16,0,1,163,39,163,30,50,67,20
2014-09-09T16:15:00,2014,9,9,16,15,0,164,46,228,39,90,66,10
2014-09-09T16:30:00,2014,9,9,16,30,2,80,36,148,17,48,43,9
2014-09-09T16:45:00,2014,9,9,16,45,1,77,25,139,14,35,31,10
2014-09-09T17:00:00,2014,9,9,17,0,0,66,19,111,12,38,29,8
2014-09-09T17:15:00,2014,9,9,17,15,0,74,19,134,11,35,28,7
2014-09-09T17:30:00,2014,9,9,17,30,0,86,18,118,16,31,39,8
2014-09-09T17:45:00,2014,9,9,17,45,2,107,24,135,10,23,44,12
2014-09-09T18:00:00,2014,9,9,18,0,0,66,5,115,8,27,34,10
2014-09-09T18:15:00,2014,9,9,18,15,2,44,15,130,29,28,21,7
2014-09-09T18:30:00,2014,9,9,18,30,0,61,13,112,12,29,26,3
2014-09-09T18:45:00,2014,9,9,18,45,1,38,12,83,7,17,23,5
2014-09-09T19:00:00,2014,9,9,19,0,0,38,16,107,10,13,28,3
2014-09-09T19:15:00,2014,9,9,19,15,0,51,11,133,7,14,29,3
2014-09-09T19:30:00,2014,9,9,19,30,0,43,13,128,2,11,22,2
2014-09-09T19:45:00,2014,9,9,19,45,0,26,17,144,7,19,20,4
2014-09-09T20:00:00,2014,9,9,20,0,1,29,8,128,10,11,19,1
2014-09-09T20:15:00,2014,9,9,20,15,0,39,13,122,5,24,21,5
2014-09-09T20:30:00,2014,9,9,20,30,0,31,13,127,12,16,19,2
2014-09-09T20:45:00,2014,9,9,20,45,0,35,14,137,5,14,16,3
2014-09-09T21:00:00,2014,9,9,21,0,0,30,3,97,8,14,24,0
2014-09-09T21:15:00,2014,9,9,21,15,0,20,7,88,7,10,12,0
2014-09-09T21:30:00,2014,9,9,21,30,0,31,9,111,2,9,11,0
2014-09-09T21:45:00,2014,9,9,21,45,1,19,7,113,4,10,14,0
2014-09-09T22:00:00,2014,9,9,22,0,0,12,6,85,4,11,13,0
2014-09-09T22:15:00,2014,9,9,22,15,0,13,4,106,3,6,7,0
2014-09-09T22:30:00,2014,9,9,22,30,0,11,5,62,1,2,10,0
2014-09-09T22:45:00,2014,9,9,22,45,0,5,0,90,3,6,4,0
2014-09-09T23:00:00,2014,9,9,23,0,1,8,1,71,0,8,1,0
2014-09-09T23:15:00,2014,9,9,23,15,0,3,0,39,0,2,0,0
2014-09-09T23:30:00,2014,9,9,23,30,0,5,0,29,0,2,0,0
2014-09-09T23:45:00,2014,9,9,23,45,0,0,0,25,0,3,0,0
2014-09-10T00:00:00,2014,9,10,0,0,0,0,0,20,0,0,0,0
2014-09-10T00:15:00,2014,9,10,0,15,0,0,0,37,0,0,0,0
2014-09-10T00:30:00,2014,9,10,0,30,0,0,0,35,0,0,0,0
2014-09-10T00:45:00,2014,9,10,0,45,0,0,0,21,0,0,0,0
2014-09-10T01:00:00,2014,9,10,1,0,0,0,0,14,0,0,0,0
2014-09-10T01:15:00,2014,9,10,1,15,0,0,0,18,0,0,0,0
2014-09-10T01:30:00,2014,9,10,1,30,0,0,0,6,0,0,0,0
2014-09-10T01:45:00,2014,9,10,1,45,0,0,0,4,0,0,0,0
2014-09-10T02:00:00,2014,9,10,2,0,0,0,0,2,0,0,0,0
2014-09-10T02:15:00,2014,9,10,2,15,0,0,0,6,0,0,0,0
2014-09-10T02:30:00,2014,9,10,2,30,0,0,0,2,0,0,0,0
2014-09-10T02:45:00,2014,9,10,2,45,0,0,0,4,0,0,0,0
2014-09-10T03:00:00,2014,9,10,3,0,0,0,0,2,0,0,0,0
2014-09-10T03:15:00,2014,9,10,3,15,0,0,0,5,0,0,0,0
2014-09-10T03:30:00,2014,9,10,3,30,0,0,0,2,0,0,0,0
2014-09-10T03:45:00,2014,9,10,3,45,0,0,0,2,0,0,0,0
2014-09-10T04:30:00,2014,9,10,4,30,0,0,0,3,0,0,0,0
2014-09-10T05:00:00,2014,9,10,5,0,0,0,0,1,0,0,0,0
2014-09-10T05:15:00,2014,9,10,5,15,0,0,0,1,0,0,0,0
2014-09-10T05:45:00,2014,9,10,5,45,0,0,0,5,0,0,0,0
2014-09-10T06:00:00,2014,9,10,6,0,0,0,0,9,0,0,0,0
